team,task,timestamp,rank,video_rank,categories,types,sortType
Siret5,KIS Textual 2,1594887951359,-1,427,image,globalFeatures,globalFeatures
Siret5,KIS Textual 2,1594887953444,-1,329,image,globalFeatures,globalFeatures
Siret5,KIS Textual 2,1594887955480,-1,1518,image,globalFeatures,globalFeatures
Siret5,KIS Textual 2,1594887957216,-1,546,image,globalFeatures,globalFeatures
Siret5,KIS Textual 2,1594887966484,-1,1213,image,globalFeatures,globalFeatures
Siret5,KIS Textual 2,1594888005194,-1,1207,image,globalFeatures,globalFeatures
Siret5,KIS Textual 2,1594888009073,-1,1373,image,globalFeatures,globalFeatures
Siret5,KIS Textual 2,1594888196101,-1,1640,image,globalFeatures,globalFeatures
Siret5,KIS Visual 3,1594888427775,-1,232,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 3,1594888437048,50,44,image,globalFeatures,globalFeatures
Siret5,KIS Visual 3,1594888451376,364,296,image,globalFeatures,globalFeatures
Siret5,KIS Visual 3,1594888478505,-1,1461,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 3,1594888505328,388,359,image,globalFeatures,globalFeatures
Siret5,KIS Visual 3,1594888511451,222,107,image,globalFeatures,globalFeatures
Siret5,KIS Visual 3,1594888536617,2063,480,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret5,KIS Visual 3,1594888563668,-1,232,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 3,1594888571054,-1,120,image,globalFeatures,globalFeatures
Siret5,KIS Visual 3,1594888575217,-1,77,image,globalFeatures,globalFeatures
Siret5,KIS Visual 3,1594888579728,222,107,image,globalFeatures,globalFeatures
Siret5,KIS Visual 3,1594888581767,-1,308,image,globalFeatures,globalFeatures
Siret5,KIS Visual 3,1594888587089,-1,77,image,globalFeatures,globalFeatures
Siret5,KIS Visual 3,1594888592362,219,157,image,globalFeatures,globalFeatures
Siret5,KIS Visual 3,1594888614186,27,27,image,globalFeatures,globalFeatures
Siret5,KIS Visual 3,1594888667111,-1,169,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 3,1594888680315,18,18,image,globalFeatures,globalFeatures
Siret5,KIS Visual 3,1594888717094,-1,221,image,globalFeatures,globalFeatures
Siret5,KIS Visual 3,1594888724348,-1,71,image,globalFeatures,globalFeatures
Siret5,KIS Textual 3,1594888774191,-1,0,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 3,1594888783202,3,1,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 3,1594888812036,205,205,image,globalFeatures,globalFeatures
Siret5,KIS Textual 3,1594888819203,-1,0,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 3,1594888853185,-1,128,image,globalFeatures,globalFeatures
Siret5,KIS Textual 3,1594888888296,-1,216,image,globalFeatures,globalFeatures
Siret5,KIS Textual 3,1594888907885,-1,177,image,globalFeatures,globalFeatures
Siret5,KIS Textual 3,1594888993028,-1,0,image,globalFeatures,globalFeatures
Siret5,KIS Textual 3,1594889022293,0,0,image,globalFeatures,globalFeatures
Siret5,KIS Visual 4,1594889191997,-1,288,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 4,1594889199614,-1,198,image,globalFeatures,globalFeatures
Siret5,KIS Visual 4,1594889216778,169,109,image,globalFeatures,globalFeatures
Siret5,KIS Visual 4,1594889287590,-1,26,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret5,KIS Visual 4,1594889326377,4,4,image,globalFeatures,globalFeatures
Siret5,KIS Visual 4,1594889355841,-1,77,image,globalFeatures,globalFeatures
Siret5,KIS Visual 4,1594889401118,-1,77,image,globalFeatures,globalFeatures
Siret5,KIS Visual 4,1594889427738,116,86,image,globalFeatures,globalFeatures
Siret5,KIS Visual 4,1594889442070,-1,3,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret5,KIS Textual 4,1594889547665,-1,11,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 4,1594889574514,-1,0,image,globalFeatures,globalFeatures
Siret5,KIS Textual 4,1594889637311,-1,8637,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 4,1594889697823,-1,-1,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 4,1594889716646,-1,-1,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 4,1594889774788,-1,11,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 4,1594889783866,3162,1575,image,globalFeatures,globalFeatures
Siret5,KIS Textual 4,1594889789794,-1,11,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 4,1594889798724,-1,0,image,globalFeatures,globalFeatures
Siret5,KIS Visual 5,1594890097574,5,5,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 5,1594890112867,0,0,image,globalFeatures,globalFeatures
Siret5,KIS Visual 5,1594890578786,-1,2419,image,globalFeatures,globalFeatures
Siret5,KIS Visual 5,1594890586430,-1,2633,image,globalFeatures,globalFeatures
Siret5,KIS Visual 5,1594890616380,-1,-1,image,globalFeatures,globalFeatures
Siret5,KIS Visual 5,1594890793923,-1,1964,image,globalFeatures,globalFeatures
Siret5,KIS Visual 5,1594890799452,-1,4747,image,globalFeatures,globalFeatures
Siret5,KIS Visual 5,1594890808603,-1,6763,image,globalFeatures,globalFeatures
Siret5,KIS Visual 5,1594890815461,-1,4243,image,globalFeatures,globalFeatures
Siret5,KIS Visual 5,1594890817666,-1,2544,image,globalFeatures,globalFeatures
Siret5,KIS Visual 5,1594890825561,-1,4271,image,globalFeatures,globalFeatures
Siret5,KIS Textual 5,1594890978813,803,185,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 5,1594890987482,3161,1806,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 5,1594891053695,-1,2600,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 5,1594891067398,-1,2773,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 5,1594891077888,-1,105,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 5,1594891090279,-1,97,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 5,1594891123760,-1,304,image,globalFeatures,globalFeatures
Siret5,KIS Textual 5,1594891150564,-1,304,image,globalFeatures,globalFeatures
Siret5,KIS Textual 5,1594891164552,-1,390,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret5,KIS Textual 5,1594891227386,-1,22,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 5,1594891252857,-1,89,image,globalFeatures,globalFeatures
Siret5,KIS Textual 5,1594891272783,-1,63,image,globalFeatures,globalFeatures
Siret5,KIS Textual 5,1594891361573,-1,24,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret5,KIS Textual 5,1594891413677,-1,213,image,globalFeatures,globalFeatures
Siret5,KIS Textual 5,1594891445663,552,184,image,globalFeatures,globalFeatures
Siret5,KIS Textual 5,1594891590507,803,185,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 5,1594891638905,5,5,image,globalFeatures,globalFeatures
Siret5,KIS Textual 5,1594891652069,0,0,image,globalFeatures,globalFeatures
Siret5,KIS Visual 6,1594891791586,-1,37,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 6,1594891819402,-1,84,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 6,1594891828332,985,496,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 6,1594891860373,-1,1938,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 6,1594891869696,985,496,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 6,1594891877297,-1,601,image,globalFeatures,globalFeatures
Siret5,KIS Visual 6,1594891898635,-1,779,image,globalFeatures,globalFeatures
Siret5,KIS Visual 6,1594891913588,-1,566,image,globalFeatures,globalFeatures
Siret5,KIS Visual 6,1594891977023,-1,50,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 6,1594891983239,-1,21,image,globalFeatures,globalFeatures
Siret5,KIS Visual 6,1594892031212,0,0,image,globalFeatures,globalFeatures
Siret5,KIS Visual 6,1594892069536,-1,1,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret5,KIS Textual 6,1594892181568,-1,12,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 6,1594897367285,9700,6166,image,globalFeatures,globalFeatures
Siret5,KIS Textual 6,1594897369905,-1,-1,image,globalFeatures,globalFeatures
Siret5,KIS Textual 6,1594897386666,-1,-1,image,globalFeatures,globalFeatures
Siret5,KIS Visual 8,1594897519598,34,34,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 8,1594897547043,536,536,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 8,1594897549597,736,702,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 8,1594897563466,175,175,image,globalFeatures,globalFeatures
Siret5,KIS Visual 8,1594897579993,175,175,image,globalFeatures,globalFeatures
Siret5,KIS Visual 8,1594897593334,237,237,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 8,1594897613656,336,336,image,globalFeatures,globalFeatures
Siret5,KIS Visual 8,1594897648727,-1,130,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 8,1594897691875,-1,37,image,globalFeatures,globalFeatures
Siret5,KIS Visual 8,1594897705013,431,431,image,globalFeatures,globalFeatures
Siret5,KIS Visual 8,1594897724110,62,62,image,globalFeatures,globalFeatures
Siret5,KIS Visual 8,1594897733907,184,184,image,globalFeatures,globalFeatures
Siret5,KIS Visual 8,1594897746086,659,659,image,globalFeatures,globalFeatures
Siret5,KIS Visual 8,1594897778088,-1,42,image,globalFeatures,globalFeatures
Siret5,KIS Visual 8,1594897781350,-1,133,image,globalFeatures,globalFeatures
Siret5,KIS Visual 8,1594897789400,498,498,image,globalFeatures,globalFeatures
Siret5,KIS Visual 8,1594897793986,538,245,image,globalFeatures,globalFeatures
Siret5,KIS Visual 8,1594897800844,222,222,image,globalFeatures,globalFeatures
Siret5,KIS Visual 8,1594897810290,371,371,image,globalFeatures,globalFeatures
Siret5,KIS Textual 8,1594897865118,210,210,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 8,1594897878851,-1,2071,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 8,1594897920470,210,210,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 9,1594898395149,2676,2676,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 9,1594898397771,2169,2169,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 9,1594898467459,334,334,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 9,1594898493460,304,304,image,globalFeatures,globalFeatures
Siret5,KIS Visual 9,1594898501891,132,132,image,globalFeatures,globalFeatures
Siret5,KIS Visual 9,1594898513596,743,743,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 9,1594898525966,2189,2189,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 9,1594898575921,972,856,image,globalFeatures,globalFeatures
Siret5,KIS Visual 9,1594898579203,560,560,image,globalFeatures,globalFeatures
Siret5,KIS Visual 9,1594898585294,739,739,image,globalFeatures,globalFeatures
Siret5,KIS Visual 9,1594898595430,2652,1462,image,globalFeatures,globalFeatures
Siret5,KIS Visual 9,1594898601585,-1,1409,image,globalFeatures,globalFeatures
Siret5,KIS Visual 9,1594898611935,4094,4094,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 9,1594898621749,2437,2437,image,globalFeatures,globalFeatures
Siret5,KIS Visual 9,1594898628864,1273,1273,image,globalFeatures,globalFeatures
Siret5,KIS Visual 9,1594898635947,3067,3067,image,globalFeatures,globalFeatures
Siret5,KIS Visual 9,1594898661895,3503,3503,image,globalFeatures,globalFeatures
Siret5,KIS Visual 9,1594898678716,2546,2546,image,globalFeatures,globalFeatures
Siret5,KIS Visual 9,1594898693457,142,142,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 9,1594898693457,-1,4611,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 9,1594898731496,2488,2488,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 9,1594898757700,-1,17,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 9,1594898821554,-1,9,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 9,1594898879199,1383,859,image,globalFeatures,globalFeatures
Siret5,KIS Textual 9,1594898900986,315,315,image,globalFeatures,globalFeatures
Siret5,KIS Textual 9,1594898927064,315,315,image,globalFeatures,globalFeatures
Siret5,KIS Textual 9,1594898934110,-1,24,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 9,1594898938681,-1,7375,image,globalFeatures,globalFeatures
Siret5,KIS Textual 9,1594898949373,-1,26,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 9,1594898961105,-1,160,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 9,1594898980310,-1,43,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 9,1594899032017,364,364,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 9,1594899088325,339,339,image,globalFeatures,globalFeatures
Siret5,KIS Textual 9,1594899118403,1688,1688,image,globalFeatures,globalFeatures
Siret5,KIS Textual 9,1594899139129,1787,973,image,globalFeatures,globalFeatures
Siret5,KIS Textual 9,1594899160422,2074,1013,image,globalFeatures,globalFeatures
Siret5,KIS Visual 11,1594899258030,1113,529,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 11,1594899283181,-1,11,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 11,1594899304389,-1,5,image,globalFeatures,globalFeatures
Siret5,KIS Visual 11,1594899368402,-1,-1,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 11,1594899374472,-1,0,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 11,1594899388683,-1,2,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 11,1594899475648,-1,34,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 11,1594899566440,50,50,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 11,1594899576396,0,0,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 11,1594899644985,50,50,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 11,1594899647912,71,71,image,globalFeatures,globalFeatures
Siret5,KIS Textual 11,1594899664204,114,114,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 11,1594899742268,107,107,image,globalFeatures,globalFeatures
Siret5,KIS Textual 11,1594899806439,44,44,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 11,1594899835671,17,17,image,globalFeatures,globalFeatures
Siret5,KIS Textual 11,1594899863259,0,0,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 12,1594900028830,727,727,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 12,1594900049839,620,620,image,globalFeatures,globalFeatures
Siret5,KIS Visual 12,1594900058588,1535,1535,image,globalFeatures,globalFeatures
Siret5,KIS Visual 12,1594900077708,765,98,image,globalFeatures,globalFeatures
Siret5,KIS Visual 12,1594900146072,-1,941,image,globalFeatures,globalFeatures
Siret5,KIS Visual 12,1594900172006,437,437,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 12,1594900182978,457,457,image,globalFeatures,globalFeatures
Siret5,KIS Visual 12,1594900199101,216,216,image,globalFeatures,globalFeatures
Siret5,KIS Visual 12,1594900213490,39,39,image,globalFeatures,globalFeatures
Siret5,KIS Visual 12,1594900239999,0,0,image,globalFeatures,globalFeatures
Siret5,KIS Visual 12,1594900279283,2,2,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret5,KIS Textual 12,1594900361032,-1,373,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 12,1594900385887,-1,24,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 12,1594900471324,-1,0,image,globalFeatures,globalFeatures
Siret5,KIS Textual 12,1594900497448,-1,0,image,globalFeatures,globalFeatures
Siret5,KIS Textual 12,1594900553711,-1,0,image,globalFeatures,globalFeatures
Siret5,KIS Textual 12,1594900628882,-1,0,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret5,KIS Textual 12,1594900701863,22,3,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret5,KIS Textual 12,1594900760451,43,7,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret5,KIS Visual 13,1594900877669,2,0,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 13,1594901124117,-1,166,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 13,1594901142149,-1,54,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 13,1594901156988,-1,51,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 13,1594901159390,-1,51,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 13,1594901224856,-1,171,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 13,1594901233889,-1,186,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 13,1594901256005,-1,72,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 13,1594901366408,7784,4503,image,globalFeatures,globalFeatures
Siret5,KIS Textual 13,1594901413474,-1,123,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 13,1594901451560,-1,48,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 13,1594901482581,-1,38,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 13,1594901610821,-1,54,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 15,1594901610821,-1,-1,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 15,1594901641966,332,332,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 15,1594901651232,529,529,image,globalFeatures,globalFeatures
Siret5,KIS Visual 15,1594901665153,396,347,image,globalFeatures,globalFeatures
Siret5,KIS Visual 15,1594901692288,94,94,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret5,KIS Visual 15,1594901698664,1988,1988,image,globalFeatures,globalFeatures
Siret5,KIS Visual 15,1594901756215,-1,-1,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 15,1594901779928,-1,-1,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 15,1594901849667,-1,-1,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 15,1594901889653,-1,-1,image,globalFeatures,globalFeatures
Siret5,KIS Visual 15,1594901897153,-1,-1,image,globalFeatures,globalFeatures
Siret5,KIS Visual 15,1594901901023,-1,-1,image,globalFeatures,globalFeatures
Siret5,KIS Visual 15,1594901904626,-1,-1,image,globalFeatures,globalFeatures
Siret5,KIS Visual 15,1594901909380,-1,-1,image,globalFeatures,globalFeatures
Siret5,KIS Visual 15,1594901914155,-1,-1,image,globalFeatures,globalFeatures
Siret5,KIS Textual 15,1594902002340,64,4,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 17,1594902487690,2,0,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 17,1594902751802,-1,7829,image,globalFeatures,globalFeatures
Siret5,KIS Textual 17,1594902829742,-1,-1,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 17,1594902832906,9249,9249,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 17,1594902839809,768,768,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 17,1594902897437,3529,2620,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 17,1594902918957,1275,1275,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 17,1594902951457,768,768,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 17,1594902968545,768,768,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 17,1594903025799,2196,1677,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 17,1594903043814,-1,1946,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 17,1594903076539,1844,1844,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 17,1594903085377,1844,1844,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 17,1594903088365,561,561,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 17,1594903288145,1844,1844,text,jointEmbedding,jointEmbedding
Siret5,KIS Textual 17,1594903320611,-1,299,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 18,1594903320611,-1,-1,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 18,1594903345039,7972,7972,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 18,1594903360929,6659,6659,text,jointEmbedding,jointEmbedding
Siret5,KIS Visual 18,1594903383313,405,234,image,globalFeatures,globalFeatures
Siret5,KIS Visual 18,1594903434769,405,234,image,globalFeatures,globalFeatures
Siret5,KIS Visual 18,1594903440245,48,48,text-image,jointEmbedding-feedbackModel,jointEmbedding-feedbackModel
Siret5,KIS Visual 18,1594903452316,-1,557,image,globalFeatures,globalFeatures
